Time,Extension,Load,Tensile strain (Extension),Axial Video,Tensile stress,Transverse Video
(s),(mm),(N),(mm/mm),(mm/mm),(MPa),(mm/mm)
"27.60000","0.91780","1982.66846","0.00918","0.00669","198.26685","-0.00149"
"27.70000","0.92115","1988.20642","0.00921","0.00672","198.82065","-0.00150"
"27.80000","0.92449","1993.59595","0.00924","0.00677","199.35959","-0.00148"
"27.90000","0.92780","1998.77942","0.00928","0.00680","199.87794","-0.00155"
"28.00000","0.93107","2004.07227","0.00931","0.00684","200.40723","-0.00153"
"28.10000","0.93459","2010.23450","0.00935","0.00689","201.02345","-0.00153"
"28.20000","0.93788","2015.65918","0.00938","0.00693","201.56592","-0.00153"
"28.30000","0.94116","2020.70642","0.00941","0.00694","202.07065","-0.00155"
"28.40000","0.94442","2025.78040","0.00944","0.00698","202.57803","-0.00158"
"28.50000","0.94778","2031.32312","0.00948","0.00702","203.13231","-0.00158"
"28.60000","0.95104","2036.49219","0.00951","0.00706","203.64922","-0.00156"
"28.70000","0.95443","2042.12756","0.00954","0.00707","204.21275","-0.00158"
"28.80000","0.95793","2047.93127","0.00958","0.00709","204.79312","-0.00155"
"28.90000","0.96120","2053.02490","0.00961","0.00709","205.30249","-0.00157"
"29.00000","0.96442","2057.95679","0.00964","0.00711","205.79568","-0.00154"
"29.10000","0.96778","2063.43701","0.00968","0.00712","206.34370","-0.00154"
"29.20000","0.97113","2068.74561","0.00971","0.00713","206.87456","-0.00158"
"29.30000","0.97434","2073.59839","0.00974","0.00714","207.35983","-0.00157"
"29.40000","0.97778","2079.53247","0.00978","0.00715","207.95325","-0.00158"
"29.50000","0.98124","2085.39429","0.00981","0.00717","208.53943","-0.00161"
"29.60000","0.98456","2090.68872","0.00985","0.00718","209.06888","-0.00163"
"29.70000","0.98776","2095.31104","0.00988","0.00720","209.53110","-0.00165"
"29.80000","0.99114","2100.89648","0.00991","0.00721","210.08965","-0.00167"
"29.90000","0.99455","2106.62622","0.00995","0.00723","210.66263","-0.00170"
"30.00000","0.99776","2111.56299","0.00998","0.00725","211.15630","-0.00168"
"30.10000","1.00116","2116.99438","0.01001","0.00726","211.69943","-0.00167"
"30.20000","1.00450","2122.40186","0.01005","0.00730","212.24019","-0.00164"
"30.30000","1.00784","2127.69702","0.01008","0.00732","212.76970","-0.00167"
"30.40000","1.01099","2132.41504","0.01011","0.00736","213.24150","-0.00166"
"30.50000","1.01455","2138.64697","0.01015","0.00738","213.86470","-0.00165"
"30.60000","1.01783","2143.67188","0.01018","0.00742","214.36719","-0.00166"
"30.70000","1.02103","2148.52637","0.01021","0.00744","214.85263","-0.00166"
"30.80000","1.02447","2154.33960","0.01024","0.00748","215.43396","-0.00170"
"30.90000","1.02776","2159.47510","0.01028","0.00752","215.94751","-0.00173"
"31.00000","1.03115","2165.12939","0.01031","0.00753","216.51294","-0.00170"
"31.10000","1.03429","2169.72583","0.01034","0.00756","216.97258","-0.00168"
