Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"37.90000","1.26062","3904.86499","0.01261","390.48651","0.00000"
"38.00000","1.26390","3912.84790","0.01264","391.28479","0.00001"
"38.10000","1.26739","3921.97632","0.01267","392.19763","0.00000"
"38.20000","1.27063","3929.23120","0.01271","392.92313","0.00000"
"38.30000","1.27389","3936.83350","0.01274","393.68335","0.00001"
"38.40000","1.27734","3945.62085","0.01277","394.56207","0.00000"
"38.50000","1.28079","3954.36206","0.01281","395.43622","0.00000"
"38.60000","1.28397","3961.24951","0.01284","396.12494","0.00001"
"38.70000","1.28732","3969.61719","0.01287","396.96173","0.00000"
"38.80000","1.29071","3977.76074","0.01291","397.77606","0.00001"
"38.90000","1.29396","3985.16992","0.01294","398.51700","0.00000"
"39.00000","1.29727","3993.17529","0.01297","399.31754","0.00000"
"39.10000","1.30068","4001.96826","0.01301","400.19684","0.00000"
"39.20000","1.30419","4011.19116","0.01304","401.11911","0.00000"
"39.30000","1.30726","4017.42456","0.01307","401.74246","0.00001"
"39.40000","1.31063","4025.91797","0.01311","402.59180","0.00000"
"39.50000","1.31393","4033.66748","0.01314","403.36676","0.00000"
"39.60000","1.31728","4041.73462","0.01317","404.17346","0.00001"
"39.70000","1.32062","4049.93701","0.01321","404.99371","0.00000"
"39.80000","1.32402","4058.47046","0.01324","405.84705","0.00001"
"39.90000","1.32745","4067.06787","0.01327","406.70679","0.00000"
"40.00000","1.33059","4073.79980","0.01331","407.37997","0.00000"
"40.10000","1.33398","4082.25684","0.01334","408.22568","0.00000"
"40.20000","1.33727","4089.92773","0.01337","408.99277","0.00000"
"40.30000","1.34060","4097.93994","0.01341","409.79401","0.00001"
"40.40000","1.34397","4106.30176","0.01344","410.63019","0.00000"
"40.50000","1.34741","4114.96387","0.01347","411.49640","0.00000"
"40.60000","1.35073","4122.84766","0.01351","412.28476","0.00000"
"40.70000","1.35391","4130.12305","0.01354","413.01230","0.00000"
"40.80000","1.35742","4139.41602","0.01357","413.94159","0.00001"
"40.90000","1.36066","4146.60010","0.01361","414.66000","0.00000"
"41.00000","1.36401","4154.73047","0.01364","415.47305","0.00000"
"41.10000","1.36732","4162.71045","0.01367","416.27106","0.00001"
"41.20000","1.37070","4171.13525","0.01371","417.11353","0.00000"
"41.30000","1.37394","4178.51416","0.01374","417.85141","0.00000"
